,Unnamed: 0,age,human_norm_rating,human_rating,norm_r,norm_s,norm_t,post_tran,pre_tran,rotate,scale,session_id,spatial,category,translate,has_ref
1410,1410,9,-0.980797221746,0.0,1.12983966976,0.675014173834,-0.389934375179,-0.416550576687,0.0250164140016,0.20485,0.183244090162,cdm_run_v31534453047819,1.41491946842,circle,0.0498384,False
1411,1411,10,-1.18427107771,0.0,-0.446313736235,0.682294823418,0.245313122672,0.0204538665712,0.0236917864531,0.0273665,0.184014246641,cdm_run_v31530655612989,0.481294209856,circle,0.102534,False
1412,1412,3,-1.26891814421,0.0,-0.64366266949,0.395379081344,2.28958247705,-0.379447966814,-0.0028332520742,0.00514393,0.153663930351,cdm_run_v31528483829261,2.0412988889,circle,0.272112,False
1413,1413,9,-1.05256474655,0.0,-0.226794210993,0.288180720149,-0.738480503899,-0.446858406067,-0.101106271148,0.0520856,0.142324349802,cdm_run_v31531507200921,-0.677093994743,circle,0.0209255,False
1414,1414,4,-0.958219013401,0.0,-0.230136854912,-0.71880012126,-0.388379275185,0.000986425438896,0.000593325472437,0.0517092,0.0358046210004,cdm_run_v31528835136686,-1.33731625136,circle,0.0499674,False
1415,1415,5,-0.356129328724,1.0,-0.440106222687,0.513403951014,0.119698413809,-0.450721353292,-0.13353087008,0.0280655,0.166148752894,cdm_run_v31527794044672,0.192996142137,circle,0.0921139,False
1416,1416,10,0.0804373380258,2.0,-0.0786637557221,0.452934462415,-0.352193665489,-0.55872708559,-0.0518865138292,0.0687659,0.159752212601,cdm_run_v31528056599279,0.0220770412043,circle,0.0529691,False
1417,1417,4,-0.40961596026,1.0,-0.480181539408,1.29795380976,0.644877380717,-0.407476365566,0.0273889619857,0.0235528,0.24913944621,cdm_run_v31528317511210,1.46264965107,circle,0.135679,False
1418,1418,4,-0.489993215376,1.0,-0.634779175889,0.314608326464,0.146930746255,-0.595983147621,-0.082991592586,0.00614426,0.145119895995,cdm_run_v31526763707135,-0.173240103169,circle,0.0943729,False
1419,1419,7,0.978838315079,4.0,-0.372334206032,-0.460269600026,-0.557330642707,-0.629354774952,-0.186493784189,0.035697,0.0631523121146,cdm_run_v31530743542038,-1.38993444876,circle,0.0359524,False
1420,1420,4,-1.12049677858,0.0,1.4263527883,0.726378077101,1.53336989877,-0.311126410961,0.035066831857,0.238239,0.188677429925,cdm_run_v31528492699637,3.68610076416,circle,0.209382,False
1421,1421,6,-1.27130715686,0.0,-0.403241229496,0.466484885922,1.32247905157,-0.419250696898,-0.0143311377615,0.0322167,0.161185593831,cdm_run_v31526168752022,1.385722708,circle,0.191888,False
1422,1422,2,-10.0,-10.0,0.251427659628,-0.59648714141,-0.126958527734,-0.237666130066,-0.0815944001079,0.105936,0.0487430453544,cdm_run_v31528831343925,-0.472018009516,circle,0.071653,False
1423,1423,4,-1.18427107771,0.0,-0.0812941784873,-4.17309071801e-05,0.556562167127,-0.216246947646,-0.0314258262515,0.0684697,0.111835808155,cdm_run_v31526507850752,0.475226257733,circle,0.128353,False
1424,1424,7,1.17345381887,3.0,1.11582614132,-0.189901354479,-0.345538078617,-0.695549309254,-0.238943189383,0.203272,0.0917522129349,cdm_run_v31528913633652,0.580386708229,circle,0.0535212,False
1425,1425,9,0.160579129181,2.0,0.899202567683,-0.287381546657,-0.837258285586,-0.429596751928,-0.135537192225,0.178879,0.0814406328061,cdm_run_v31533594537308,-0.22543726456,circle,0.0127316,False
1426,1426,10,-10.0,-10.0,-0.0890993053218,-0.74602428978,-0.527674041976,-0.755503237247,-0.342378586531,0.0675908,0.0329248134327,cdm_run_v31532465108158,-1.36279763708,circle,0.0384125,False
1427,1427,7,0.75074848824,3.0,-0.545841758177,-0.786818162989,-0.814477878935,-0.513138890266,-0.359162449837,0.0161591,0.0286095850467,cdm_run_v31526064139398,-2.1471378001,circle,0.0146213,False
1428,1428,10,-1.05256474655,0.0,0.2922782495,-0.836636567434,3.07590854203,-0.126962468028,0.00108722026926,0.110536,0.0233397301373,cdm_run_v31532476091612,2.5315502241,circle,0.33734,False
1429,1429,8,0.266175331293,3.0,0.190925271858,-0.508241514255,-0.213909110942,-0.546935379505,-0.15949100256,0.0991231,0.0580777813156,cdm_run_v31531684414594,-0.531225353338,circle,0.0644402,False
1430,1430,7,0.0804373380258,2.0,0.44402042975,-0.881868373379,-0.716560827013,-0.264238357544,-0.206294283271,0.127623,0.0185550515174,cdm_run_v31526060310716,-1.15440877064,circle,0.0227438,False
1431,1431,7,0.271416066721,2.0,1.14389760102,-0.404309251177,-0.462653985189,-0.490566968918,-0.149698957801,0.206433,0.0690718698042,cdm_run_v31531344318041,0.276934364651,circle,0.0438061,False
1432,1432,4,-1.18427107771,0.0,-0.456157840337,-0.424880516169,-0.0197229308883,-0.276553064585,-0.0128229632974,0.026258,0.0668958149301,cdm_run_v31528499399037,-0.900761287395,circle,0.0805485,False
1433,1433,7,0.266175331293,3.0,0.315438757845,-0.488089443422,-0.240942535249,-0.542304575443,-0.14987668395,0.113144,0.0602094932922,cdm_run_v31531424995744,-0.413593220826,circle,0.0621977,False
1434,1434,8,-10.0,-10.0,0.353678462191,1.58680768931,1.63212477588,-0.475593686104,-0.0276888646185,0.11745,0.279694781176,cdm_run_v31531693363638,3.57261092738,circle,0.217574,False
1435,1435,8,-0.980797221746,0.0,2.56659043782,0.0892419525012,0.0203118526678,-0.309946507215,-0.173518657684,0.366636,0.121280351042,cdm_run_v31528065690229,2.67614424299,circle,0.0838695,False
1436,1436,8,-1.25822955067,0.0,-0.295051106388,-0.694479045986,0.22561518942,-0.136106595397,-0.0652198344469,0.0443995,0.0383773356299,cdm_run_v31528406399205,-0.763914962954,circle,0.1009,False
1437,1437,10,0.193236760993,2.0,0.741705782599,-0.00251751910063,-0.835847846057,-0.50879585743,-0.0215001143515,0.161144,0.111573916095,cdm_run_v31531507880328,-0.0966595825579,circle,0.0128486,False
1438,1438,4,0.0415108132456,2.0,0.163487884365,-0.869675505621,0.978006320432,-0.531027138233,-0.0277786552906,0.0960335,0.019844828754,cdm_run_v31526673903441,0.271818699176,circle,0.163313,False
1439,1439,6,-0.757136233803,1.0,-0.495415257205,-0.625788165493,-0.0098028395338,-0.461609631777,-0.0506571419537,0.0218374,0.0456435453336,cdm_run_v31528320073908,-1.13100626223,circle,0.0813714,False
1440,1440,8,-0.489993215376,1.0,-0.349067130931,-0.218120022889,-0.177880216749,-0.284161835909,-0.0908674970269,0.038317,0.0887672058895,cdm_run_v31528395207991,-0.745067370569,circle,0.0674289,False
1441,1441,8,-0.390574339916,1.0,0.280600309135,-0.679572152252,1.59110147915,-0.568611383438,-0.0159717611969,0.109221,0.0399542060256,cdm_run_v31531686508439,1.19212963603,circle,0.214171,False
1442,1442,3,-0.53510911925,1.0,1.22755250463,1.17483382631,1.40499579154,-0.463670283556,-0.127404227853,0.215853,0.236115655978,cdm_run_v31527978734885,3.80738212248,circle,0.198733,False
1443,1443,6,0.193236760993,2.0,0.898012572239,0.203839542175,0.193515032343,-0.618016958237,-0.290140360594,0.178745,0.133402631498,cdm_run_v31525895728803,1.29536714676,circle,0.0982372,False
1444,1444,3,-1.05256474655,0.0,0.459019700683,-0.0175022930024,0.499794989842,-0.234040662646,-0.0108693325892,0.129312,0.109988807435,cdm_run_v31527015704037,0.941312397523,circle,0.123644,False
1445,1445,9,0.418064864154,2.0,0.0953180184876,-0.831975784019,-0.746480227587,-0.463402211666,-0.381541162729,0.0883572,0.0238327538026,cdm_run_v31530651505372,-1.48313799312,circle,0.0202619,False
1446,1446,4,0.40961596026,2.0,-0.327546862575,-0.621451243872,0.0156851288109,-0.535683333874,-0.186170071363,0.0407403,0.0461023104817,cdm_run_v31525908387543,-0.933312977636,circle,0.0834857,False
1447,1447,2,-1.27130715686,0.0,2.85535082484,-0.303048414931,2.24811314389,-0.302491188049,-0.0376872457564,0.399152,0.079783371326,cdm_run_v31529436802425,4.8004155538,circle,0.268672,False
1448,1448,4,0.0804373380258,2.0,0.141072455257,0.706871617396,-0.413481482291,-0.590157091618,-0.108358681202,0.0935094,0.186614011524,cdm_run_v31528483000882,0.434462590362,circle,0.0478851,False
1449,1449,9,0.978838315079,4.0,-0.0171951626962,-0.865979107168,-0.755399750729,-0.460817247629,-0.369457453489,0.0756876,0.0202358385374,cdm_run_v31530487100107,-1.63857402059,circle,0.019522,False
1450,1450,6,-0.495187568472,1.0,-0.242850268925,0.158854151439,1.3797887056,-0.600803434849,-0.0166645962745,0.0502776,0.128644018996,cdm_run_v31528408575173,1.29579258811,circle,0.196642,False
1451,1451,10,-0.958219013401,0.0,0.432147116998,-0.0930797427649,-0.615204472546,-0.358429938555,0.00288758147508,0.126286,0.101994127575,cdm_run_v31530561580838,-0.276137098313,circle,0.0311516,False
1452,1452,5,-0.446487652492,2.0,0.298503524174,-0.0416399009431,2.55048967985,-0.350535750389,0.0123256128281,0.111237,0.107435500216,cdm_run_v31527891599331,2.80735330308,circle,0.293755,False
1453,1453,5,0.391498874442,2.0,-0.586212797646,0.0907457809135,-0.0905438723023,-0.345615148544,-0.128124758601,0.0116131,0.121439427946,cdm_run_v31527979799077,-0.586010889035,circle,0.0746737,False
1454,1454,10,-0.262713541539,1.0,-0.279420427424,1.24665553676,0.422859732794,-0.54004997015,0.0355620123446,0.0461596,0.243713048902,cdm_run_v31531777603852,1.39009484213,circle,0.117262,False
1455,1455,10,-1.05256474655,0.0,-0.547450028139,1.17971781295,0.380450106612,-0.50127196312,-0.0831208452582,0.015978,0.236632290367,cdm_run_v31531508396519,1.01271789142,circle,0.113744,False
1456,1456,9,0.34819240602,2.0,-0.334553626794,-0.232053329983,-0.112908380117,-0.311871647835,-0.275527566671,0.0399513,0.0872933227411,cdm_run_v31526252261677,-0.679515336894,circle,0.0728185,False
1457,1457,2,-1.12049677858,0.0,4.93922821986,-0.543514286296,3.26957273891,-0.373437851667,-0.0125136105344,0.633808,0.0543465821136,cdm_run_v31528932780462,7.66528667247,circle,0.353405,False
1458,1458,9,-0.622662198684,1.0,-0.605867437324,-0.593867997789,-0.373059731992,-0.243168488145,-0.0105189755559,0.00939988,0.0490201017359,cdm_run_v31531765176396,-1.57279516711,circle,0.0512382,False
1459,1459,3,-1.12049677858,0.0,-0.167665646322,1.62001143032,1.19093446917,-0.0922063142061,0.00723141618073,0.0587438,0.283207115614,cdm_run_v31526598587970,2.64328025317,circle,0.180976,False
1460,1460,2,-1.87181362006,0.0,1.26628063994,0.0346737400176,-0.055986898336,-0.125270470977,-0.0262469016016,0.220214,0.115508055328,cdm_run_v31528238200865,1.24496748162,circle,0.0775403,False
1461,1461,8,-1.28683521061,0.0,0.0118575992097,-0.248351624891,0.912221974191,-0.290139079094,-0.0396381728351,0.0789591,0.0855692681393,cdm_run_v31528574186310,0.67572794851,circle,0.157856,False
1462,1462,10,0.23186944788,2.0,-0.604250819632,-0.266058052631,0.957681525167,-0.596577167511,-0.0693828463554,0.00958192,0.0836962594351,cdm_run_v31531421394850,0.0873726529031,circle,0.161627,False
1463,1463,2,-1.05256474655,0.0,-0.0185130382478,0.0406948423465,-0.500735852475,-0.418127298355,-0.0947738066316,0.0755392,0.116144975278,cdm_run_v31526584027584,-0.478554048376,circle,0.0406471,False
1464,1464,9,0.418064864154,2.0,0.0546610248891,-0.835722302516,-0.744841947826,-0.335615634918,-0.156466469169,0.083779,0.0234364422564,cdm_run_v31526593619763,-1.52590322545,circle,0.0203978,False
1465,1465,3,-0.390574339916,1.0,-0.361504359435,-0.67336470399,-0.0820040828801,-0.30489936471,-0.168707877398,0.0369165,0.0406108378881,cdm_run_v31526671777923,-1.1168731463,circle,0.0753821,False
1466,1466,10,-0.924134115767,0.0,-0.490330246822,-0.343986695294,1.22870290545,-0.380477547646,-0.0160526949912,0.02241,0.0754528673655,cdm_run_v31531690205443,0.394385963331,circle,0.184109,False
1467,1467,4,-1.28683521061,0.0,-0.609350482944,-0.122988004018,1.94996792651,-0.487098366022,-0.000725331075955,0.00900767,0.0988303932251,cdm_run_v31528234593237,1.21762943955,circle,0.24394,False
1468,1468,3,-0.980797221746,0.0,-0.119191093101,0.225339705976,0.931136329927,-0.157167568803,-0.00657273922116,0.0642023,0.135676946483,cdm_run_v31528063799169,1.0372849428,circle,0.159425,False
1469,1469,5,-0.126434925588,1.0,-0.653489101273,-0.614080753682,-0.162126692163,-0.700184881687,-0.17929880321,0.00403742,0.0468819704156,cdm_run_v31528061399199,-1.42969654712,circle,0.0687357,False
1470,1470,9,-0.0557667138825,1.0,-0.520628063663,-0.450517901583,-0.390919271841,-0.405151337385,-0.0768493413925,0.0189983,0.0641838593206,cdm_run_v31528839108193,-1.36206523709,circle,0.0497567,False
1471,1471,10,-0.185923092152,1.0,1.23625545638,0.242420614161,0.485907585248,-0.527352571487,-0.172072976828,0.216833,0.137483786924,cdm_run_v31532545116879,1.96458365579,circle,0.122492,False
1472,1472,2,-1.28683521061,0.0,1.87705912247,0.642823928023,1.92231366771,-0.221483454108,-0.0175781473517,0.288991,0.17983896455,cdm_run_v31528059599251,4.4421967182,circle,0.241646,False
1473,1473,7,0.394043250686,3.0,-0.00393559405748,1.1829030174,0.628627188536,-0.446261674166,-0.0257341060787,0.0771807,0.236969225391,cdm_run_v31527972038759,1.80759461188,circle,0.134331,False
1474,1474,4,0.418064864154,2.0,0.74904112765,-0.248970291604,-0.281913995313,-0.204936683178,-0.0925165116787,0.16197,0.0855038247785,cdm_run_v31527887261747,0.218156840733,circle,0.058799,False
1475,1475,8,-0.924134115767,0.0,0.189989260517,-0.894103121468,-0.415493468252,-0.363060086966,-0.133023038507,0.0990177,0.0172608441256,cdm_run_v31528066141579,-1.1196073292,circle,0.0477182,False
1476,1476,5,-10.0,-10.0,0.585763096043,-0.422134937044,-0.447456197888,-0.614671468735,-0.288997590542,0.143584,0.0671862458219,cdm_run_v31526254092272,-0.283828038888,circle,0.0450668,False
1477,1477,6,-0.495187568472,1.0,-0.208911421248,-0.546151164513,0.0227325044408,-0.409805119038,-0.149119645357,0.0540993,0.0540676497436,cdm_run_v31528408799127,-0.732330081321,circle,0.0840703,False
1478,1478,7,0.384774151605,2.0,-0.0914650873092,0.0620622666949,-0.636710661605,-0.680885910988,-0.0147320749238,0.0673244,0.118405248913,cdm_run_v31528675199162,-0.666113482219,circle,0.0293676,False
1479,1479,4,-0.5796736197,1.0,1.50316077782,0.348807087394,1.27705566571,-0.434529304504,-0.00260714325123,0.246888,0.14873748492,cdm_run_v31528052168660,3.12902353092,circle,0.18812,False
1480,1480,3,-1.89904661921,0.0,0.386945051248,-0.380181020413,-0.091976010901,-0.111701138318,-0.0372828394175,0.121196,0.0716241850934,cdm_run_v31528917078052,-0.085211980066,circle,0.0745549,False
1481,1481,3,-1.26891814421,0.0,-0.462201951526,0.177955532869,-0.573150470006,-0.0980844572186,0.018629880622,0.0255774,0.130664587696,cdm_run_v31528501654080,-0.857396888663,circle,0.0346401,False
1482,1482,10,-0.364498952067,1.0,-0.342071023387,-0.661932699185,-0.60937586133,-0.393314391375,-0.291451334953,0.0391048,0.0418201300627,cdm_run_v31529354999119,-1.6133795839,circle,0.0316351,False
1483,1483,9,-0.262713541539,1.0,-0.338112956451,-0.44586775283,0.702018264203,-0.482187628746,-0.0595783479512,0.0395505,0.0646757580378,cdm_run_v31533225599673,-0.0819624450776,circle,0.140419,False
1484,1484,5,-0.941696582149,1.0,-0.199757336892,0.174211647808,0.622394733523,-0.464950621128,0.00352968438528,0.0551301,0.130268554718,cdm_run_v31525976865876,0.596849044439,circle,0.133814,False
1485,1485,9,-0.390574339916,1.0,0.33880351914,-0.237549536195,1.90619608095,-0.441626757383,-0.00298798107542,0.115775,0.0867119269775,cdm_run_v31533148230548,2.0074500639,circle,0.240309,False
1486,1486,6,-1.28683521061,0.0,0.558650737156,0.41655517755,1.83625274636,-0.284152984619,-0.0975144580007,0.140531,0.155903965049,cdm_run_v31525893072119,2.81145866106,circle,0.234507,False
1487,1487,5,-1.15915063628,1.0,0.350881084841,-0.500307596912,1.53432224682,-0.767856061459,-0.0265770740807,0.117135,0.0589170412984,cdm_run_v31528136881460,1.38489573475,circle,0.209461,False
1488,1488,9,-0.446487652492,2.0,0.473477257273,-0.020519723257,-0.158412534736,-0.786743998528,-0.202301040292,0.13094,0.109669619781,cdm_run_v31534273649487,0.29454499928,circle,0.0690438,False
1489,1489,5,0.705683825175,3.0,0.182642370734,-0.686685217718,0.10120357342,-0.579527020454,-0.125813096762,0.0981904,0.0392017768102,cdm_run_v31528224495202,-0.402839273564,circle,0.0905797,False
1490,1490,8,1.11803398875,4.0,0.0266233113359,-0.368950709722,-0.515612975747,-0.485307663679,-0.129421770573,0.0806218,0.0728121418051,cdm_run_v31528578599110,-0.857940374133,circle,0.039413,False
1491,1491,8,0.479632096879,3.0,-0.648810376648,0.380388718533,-0.324562311262,-0.242961287498,-0.0259483102709,0.00456427,0.152078230489,cdm_run_v31532475011111,-0.592983969377,circle,0.0552612,False
1492,1492,7,0.75074848824,3.0,0.315918308248,-0.703032072467,0.605891385529,-0.519988119602,-0.0839653387666,0.113198,0.037472585486,cdm_run_v31528395658642,0.21877762131,circle,0.132445,False
1493,1493,4,0.266175331293,3.0,0.549761293578,0.840027204411,0.104372843097,-0.646062970161,0.0134745771065,0.13953,0.200699380812,cdm_run_v31526497714288,1.49416134109,circle,0.0908426,False
1494,1494,9,-0.924134115767,0.0,0.269552888743,0.112815197708,0.695821974306,-0.342649012804,0.00243757572025,0.107977,0.123773959245,cdm_run_v31532804527096,1.07819006076,circle,0.139905,False
1495,1495,6,-0.446487652492,2.0,-0.318767537978,1.22496849518,-0.326908221795,-0.523015797138,-0.00827473495156,0.0417289,0.241418965745,cdm_run_v31526581096926,0.579292735411,circle,0.0550666,False
1496,1496,2,-1.28683521061,0.0,-0.234234346688,-0.571045075709,0.213435983811,0.0136486524716,0.0140357250348,0.0512478,0.0514343397934,cdm_run_v31528756799095,-0.591843438585,circle,0.0998897,False
1497,1497,2,-0.980797221746,0.0,-0.653042231342,0.831037238168,-0.496342996369,0.0211556740105,0.0249035041779,0.00408774,0.199748410618,cdm_run_v31527968860506,-0.318347989543,circle,0.0410115,False
1498,1498,10,1.9676919689,4.0,-0.297904431285,-0.772492318643,-0.85317937521,-0.65911179781,-0.45597371459,0.0440782,0.0301249912906,cdm_run_v31530397094726,-1.92357612514,circle,0.0114109,False
1499,1499,8,-0.53510911925,1.0,0.346698339661,-0.658024272653,1.44415055727,-0.562739908695,-0.0145003739744,0.116664,0.0422335684491,cdm_run_v31528492938909,1.13282462428,circle,0.201981,False
1500,1500,8,0.0,3.0,-0.676697031824,-0.395021080122,0.200198345803,-0.517295539379,-0.0934342369437,0.00142408,0.0700543844869,cdm_run_v31528999799258,-0.871519766143,circle,0.0987916,False
1501,1501,10,0.716464578334,2.0,-0.251043476364,-0.750292852681,-0.618475004548,-0.680124938488,-0.334612607956,0.049355,0.0324732793579,cdm_run_v31528749906104,-1.61981133359,circle,0.0308803,False
1502,1502,8,1.36985683711,4.0,-0.579029310223,-0.905773977562,-0.857285321395,-0.568664014339,-0.458771079779,0.012422,0.0160262859544,cdm_run_v31530553622585,-2.34208860918,circle,0.0110703,False
1503,1503,5,0.266175331293,3.0,0.0883982837857,-0.207654893075,0.852682138002,-0.591916680336,-0.00281793484464,0.087578,0.0898742207838,cdm_run_v31526762362068,0.733425528713,circle,0.152917,False
1504,1504,3,-1.05256474655,0.0,0.540267971714,-0.108732855325,0.120179409854,-0.326795756817,-0.0406271144748,0.138461,0.100338321192,cdm_run_v31525992411710,0.551714526243,circle,0.0921538,False
1505,1505,9,0.0415108132456,2.0,0.0375481799578,-0.246321292546,-0.344111967538,-0.432597786188,-0.20716907084,0.081852,0.0857840393066,cdm_run_v31528835999112,-0.552885080126,circle,0.0536395,False
1506,1506,7,0.418064864154,2.0,-0.0328880056013,-0.433713657185,-0.0841088926388,-0.588514268398,-0.175484761596,0.0739205,0.0659614339103,cdm_run_v31529703938903,-0.550710555425,circle,0.0752075,False
1507,1507,4,-0.958219013401,0.0,0.392708536645,0.31609537274,0.984974132806,-0.618656039238,-0.105864010751,0.121845,0.145277197663,cdm_run_v31526763408835,1.69377804219,circle,0.163891,False
1508,1508,4,-1.05256474655,0.0,-0.107601958365,1.35102595501,1.18845113119,-0.392298132181,-0.0517997294664,0.0655073,0.254753486008,cdm_run_v31526506824890,2.43187512784,circle,0.18077,False
1509,1509,3,-0.980797221746,0.0,1.27218621434,0.344946251921,0.527075542443,-0.286636769772,-0.0363346524537,0.220879,0.148329080777,cdm_run_v31528053791790,2.14420800871,circle,0.125907,False
1510,1510,5,-0.5796736197,1.0,0.758703180211,2.04758264119,1.93265689092,-0.473349899054,-0.0992167368531,0.163058,0.328436148335,cdm_run_v31527802444465,4.73894271233,circle,0.242504,False
1511,1511,4,-1.05256474655,0.0,-0.391981563648,-0.394176775263,0.723705278843,-0.442714631557,-0.0373541340232,0.0334846,0.070143696141,cdm_run_v31528912799246,-0.0624530600681,circle,0.142218,False
1512,1512,9,-0.489993215376,1.0,-0.235682766515,0.157503337634,0.398665270103,-0.655618369579,-0.147749006748,0.0510847,0.128501128174,cdm_run_v31529183316273,0.320485841222,circle,0.115255,False
1513,1513,2,0.75074848824,3.0,-0.327803510846,-0.911095673004,-0.236689517592,-0.710351765156,-0.155123516917,0.0407114,0.0154633501646,cdm_run_v31529179199275,-1.47558870144,circle,0.0625505,False
1514,1514,10,1.55969671373,4.0,-0.0247471934848,-0.892843612329,-0.877685460652,-0.797918081284,-0.614530205727,0.0748372,0.0173940766226,cdm_run_v31530383974873,-1.79527626647,circle,0.00937805,False
1515,1515,2,-1.39121668728,0.0,-0.341800166215,0.0566035072815,0.515779971171,-0.338057756424,-0.0479184053838,0.0391353,0.11782781432,cdm_run_v31527968718676,0.230583312237,circle,0.12497,False
1516,1516,3,0.271416066721,2.0,0.088130978839,-0.769731429123,-0.807595657336,-0.538939297199,-0.253951132298,0.0875479,0.0304170417357,cdm_run_v31526507684003,-1.48919610762,circle,0.0151922,False
1517,1517,8,0.479632096879,3.0,-0.157124418022,-0.60658034667,0.313436146423,-0.425620138645,-0.0365063734353,0.0599308,0.0476753731179,cdm_run_v31532811548992,-0.45026861827,circle,0.108185,False
1518,1518,4,-10.0,-10.0,0.149009014424,0.649038526391,0.0069994734203,-0.184761673212,0.0244331229478,0.0944031,0.18049635276,cdm_run_v31526592878172,0.805047014236,circle,0.0827652,False
1519,1519,4,-0.958219013401,0.0,0.501602000344,0.737618966575,1.31207555317,-0.495134472847,-0.0646129697561,0.134107,0.189866505674,cdm_run_v31527975212978,2.55129652008,circle,0.191025,False
1520,1520,2,-1.09544511501,2.0,0.334878310287,-0.704005154685,-0.0573937213534,-0.118434101343,-0.0707912296057,0.115333,0.0373696515972,cdm_run_v31527895362525,-0.426520565751,circle,0.0774236,False
1521,1521,6,-0.364498952067,1.0,-0.507104742302,-0.696654324433,-0.316522805946,-0.526582121849,-0.180915743113,0.0205211,0.0381472318775,cdm_run_v31526240601849,-1.52028187268,circle,0.0559281,False
1522,1522,4,0.586372829096,2.0,0.14114616393,-0.78667862604,-0.195667426366,-0.513055324554,-0.27533403039,0.0935177,0.0286243454447,cdm_run_v31528572599284,-0.841199888475,circle,0.0659534,False
1523,1523,6,-0.511845974264,1.0,-0.0194161915065,-0.345430480853,-0.537340977518,-0.302512049675,-0.0465910434723,0.0754375,0.0753001418717,cdm_run_v31528405799163,-0.902187649877,circle,0.0376106,False
1524,1524,7,-10.0,-10.0,-0.152448801594,-0.0913634383111,-0.0518978292055,-0.258679002523,-0.00716132111847,0.0604573,0.102175680468,cdm_run_v31528394999246,-0.295710069111,circle,0.0778795,False
1525,1525,2,-1.28683521061,0.0,3.71341746511,-0.292336895031,2.22772807343,-0.306104719639,-0.0181070491672,0.495775,0.0809164496805,cdm_run_v31528831551404,5.64880864351,circle,0.266981,False
1526,1526,10,-0.0557667138825,1.0,-0.15900976155,0.0376352264923,0.287276712422,-0.628832995892,-0.07577714324,0.0597185,0.115821325177,cdm_run_v31529008817526,0.165902177364,circle,0.106015,False
1527,1527,4,-0.622662198684,1.0,0.105771329213,0.232882321934,0.288638931796,-0.277235597372,-0.0344617031515,0.0895343,0.136474814102,cdm_run_v31526507469435,0.627292582943,circle,0.106128,False
1528,1528,2,-0.958219013401,0.0,1.26253304234,2.28663425278,0.577706705025,-0.140064701438,-0.00936711486429,0.219792,0.353723335329,cdm_run_v31528393568087,4.12687400015,circle,0.130107,False
1529,1529,5,-1.05256474655,0.0,-0.548339860553,0.670496036371,2.21936187656,-0.546244263649,-0.0243375543505,0.0158778,0.182766155769,cdm_run_v31526158807742,2.34151805238,circle,0.266287,False
1530,1530,3,-1.12049677858,0.0,0.605051678914,-0.772642318694,0.573861147676,-0.186091646552,-0.0260809659958,0.145756,0.0301091240923,cdm_run_v31528835701770,0.406270507896,circle,0.129788,False
1531,1531,7,0.705683825175,3.0,0.243905822754,-0.695624489191,-0.422726491478,-0.534586071968,-0.237894266844,0.105089,0.0382561691742,cdm_run_v31530655295892,-0.874445157915,circle,0.0471182,False
1532,1532,10,0.876466737363,3.0,-0.33047744837,-0.551679447303,-0.397312058869,-0.602710485458,-0.35378625989,0.0404103,0.0534828608784,cdm_run_v31529017799129,-1.27946895454,circle,0.0492264,False
1533,1533,4,-0.185923092152,1.0,-0.0319546584283,0.261468294599,-0.0382033052309,-0.28088131547,-0.0205003097653,0.0740256,0.139498675064,cdm_run_v31528494599151,0.19131033094,circle,0.0790155,False
1534,1534,8,1.0619131671,4.0,-0.378419167811,-0.601006447336,-0.926062210445,-0.647755563259,-0.239934384823,0.0350118,0.0482649873598,cdm_run_v31530643497768,-1.90548782559,circle,0.00536506,False
1535,1535,10,0.586372829096,2.0,-0.00827996548476,-0.833903253663,-0.462491242167,-0.550773859024,-0.148937031627,0.0766915,0.0236288635841,cdm_run_v31531597542307,-1.30467446131,circle,0.0438196,False
1536,1536,6,0.384774151605,2.0,0.974856084014,0.161699717382,0.080112077693,-0.360165685415,-0.0548669062555,0.187398,0.128945026622,cdm_run_v31528570881368,1.21666787909,circle,0.0888301,False
1537,1537,8,0.394043250686,3.0,-0.434537221619,-0.604232032751,-0.736745783829,-0.521260976791,-0.243421301246,0.0286926,0.0479237807852,cdm_run_v31526413939938,-1.7755150382,circle,0.0210694,False
1538,1538,4,-0.924134115767,0.0,1.81776360321,1.014790533,0.452141421821,-0.496829271317,-0.156692892313,0.282314,0.219186070529,cdm_run_v31526675307830,3.28469555804,circle,0.119691,False
1539,1539,2,-1.12049677858,0.0,-0.381279597158,1.19416264965,2.54445010546,-0.308621972799,-0.0107719935477,0.0346897,0.238160283775,cdm_run_v31528321199079,3.35733315795,circle,0.293254,False
1540,1540,10,1.63425217501,4.0,0.261764634978,-0.726526187402,-0.794012039717,-0.689425170422,-0.338823705912,0.1071,0.0349873477849,cdm_run_v31530742973468,-1.25877359214,circle,0.016319,False
1541,1541,9,-10.0,-10.0,-0.23566234122,-0.0421581750808,-0.214453998692,-0.417985081673,-0.28134188056,0.051087,0.107380676511,cdm_run_v31533071446076,-0.492274514993,circle,0.064395,False
1542,1542,4,0.188011312169,2.0,-0.655752135146,0.0934931142637,0.58485534298,-0.472960442305,-0.104431949556,0.00378259,0.121730044402,cdm_run_v31526073488506,0.0225963220974,circle,0.1307,False
1543,1543,2,-1.18427107771,0.0,-0.684691483382,-0.605224943724,-0.0401947976258,0.00517850881442,0.00479688867927,0.000523861,0.0478187493852,cdm_run_v31526585403449,-1.33011122473,circle,0.0788503,False
1544,1544,5,0.266175331293,3.0,-0.537609476261,-0.341800507139,0.20548206927,-0.35023856163,-0.038542162627,0.0170861,0.0756841251608,cdm_run_v31528658035870,-0.673927914131,circle,0.0992299,False
